booking_id,user_id,listing_id,location,country_code,checkin_date,checkout_date,price_per_night,guests,room_type,created_at,cancelled,currency
B2193,U677,L447,New York,USA,2/19/2023,2/25/2023,285.88,1,Private Room,2/13/2023,FALSE,US Dollar
B2194,U507,L456,Berlin,DEU,11/19/2023,12/2/2023,231.42,2,Shared Room,10/24/2023,TRUE,Unknown
B2195,U439,L408,Rome,ITA,4/14/2023,4/23/2023,243.77,1,Shared Room,2/21/2023,FALSE,Unknown
B2196,U588,L500,New York,USA,10/25/2023,10/28/2023,220.59,1,Shared Room,10/15/2023,TRUE,US Dollar
B2197,U835,L318,Berlin,DEU,11/28/2024,12/9/2024,242.21,2,Shared Room,11/18/2024,FALSE,Unknown
B2198,U558,L267,Sydney,AUS,10/25/2023,10/31/2023,263.99,4,Entire Home,9/15/2023,FALSE,Australian Dollar
B2199,U344,L306,Amsterdam,NLD,9/13/2024,9/15/2024,191.73,4,Entire Home,9/3/2024,TRUE,Unknown
B2200,U246,L358,Rome,ITA,3/31/2023,4/8/2023,163.7,2,Private Room,3/24/2023,TRUE,Unknown
B2201,U169,L343,Amsterdam,NLD,1/8/2024,1/14/2024,67.78,4,Private Room,1/2/2024,FALSE,Unknown
B2202,U362,L426,Paris,FRA,5/7/2023,5/17/2023,59.9,3,Private Room,4/5/2023,FALSE,Unknown
B2203,U977,L266,Barcelona,ESP,1/11/2024,1/20/2024,206.16,3,Private Room,11/17/2023,TRUE,Unknown
B2204,U798,L411,Rome,ITA,4/5/2024,4/10/2024,268.88,1,Shared Room,2/8/2024,TRUE,Unknown
B2205,U858,L325,Rome,ITA,1/9/2023,1/12/2023,76.32,4,Entire Home,11/15/2022,FALSE,Unknown
B2206,U974,L237,Berlin,DEU,2/2/2024,2/16/2024,217.29,3,Private Room,1/3/2024,FALSE,Unknown
B2207,U757,L473,Barcelona,ESP,4/22/2023,4/24/2023,232.94,4,Private Room,4/10/2023,TRUE,Unknown
B2208,U511,L368,San Francisco,USA,11/21/2023,11/27/2023,171.57,4,Entire Home,10/13/2023,FALSE,US Dollar
B2209,U565,L219,Rome,ITA,6/9/2023,6/17/2023,210.05,3,Shared Room,5/30/2023,TRUE,Unknown
B2210,U715,L394,New York,USA,1/6/2024,1/19/2024,294.64,2,Entire Home,12/9/2023,TRUE,US Dollar
B2211,U988,L211,Toronto,CAN,10/4/2023,10/9/2023,94.03,2,Entire Home,8/24/2023,FALSE,Canadian Dollar
B2212,U514,L241,Tokyo,JPN,12/30/2024,1/7/2025,154.93,2,Shared Room,11/4/2024,FALSE,Yen
B2213,U288,L227,San Francisco,USA,3/14/2024,3/20/2024,124.23,2,Private Room,1/25/2024,FALSE,US Dollar
B2214,U593,L443,Rome,ITA,12/6/2024,12/19/2024,291.4,4,Private Room,11/25/2024,FALSE,Unknown
B2215,U942,L205,Rome,ITA,9/3/2024,9/7/2024,230.68,5,Shared Room,8/29/2024,TRUE,Unknown
B2216,U431,L362,New York,USA,6/4/2023,6/12/2023,86.87,3,Entire Home,4/5/2023,FALSE,US Dollar
B2217,U369,L466,New York,USA,4/6/2024,4/20/2024,81.43,4,Shared Room,2/11/2024,TRUE,US Dollar
B2218,U137,L311,Berlin,DEU,3/6/2024,3/18/2024,243.6,5,Private Room,1/31/2024,TRUE,Unknown
B2219,U456,L307,Berlin,DEU,11/26/2024,12/6/2024,142.56,3,Entire Home,11/25/2024,FALSE,Unknown
B2220,U414,L457,San Francisco,USA,12/17/2024,12/25/2024,299.76,4,Private Room,11/5/2024,FALSE,US Dollar
B2221,U460,L477,Toronto,CAN,6/19/2024,7/2/2024,78.34,2,Private Room,5/28/2024,FALSE,Canadian Dollar
B2222,U482,L290,Rome,ITA,9/1/2024,9/4/2024,158.97,3,Shared Room,7/28/2024,FALSE,Unknown
B2223,U749,L345,Amsterdam,NLD,4/12/2023,4/14/2023,259.31,1,Shared Room,2/19/2023,TRUE,Unknown
B2224,U731,L410,San Francisco,USA,5/23/2024,6/4/2024,205.96,5,Entire Home,4/4/2024,FALSE,US Dollar
B2225,U615,L497,New York,USA,11/14/2024,11/19/2024,155.16,2,Private Room,9/20/2024,FALSE,US Dollar
B2226,U217,L300,Barcelona,ESP,5/8/2023,5/14/2023,278.51,4,Shared Room,3/18/2023,FALSE,Unknown
B2227,U107,L391,Berlin,DEU,6/3/2024,6/8/2024,269.9,3,Private Room,5/16/2024,FALSE,Unknown
B2228,U789,L323,New York,USA,2/29/2024,3/1/2024,56.56,3,Shared Room,2/28/2024,FALSE,US Dollar
B2229,U443,L287,Amsterdam,NLD,3/16/2024,3/20/2024,293.37,2,Shared Room,2/9/2024,FALSE,Unknown
B2230,U948,L226,Amsterdam,NLD,3/15/2024,3/18/2024,147.6,2,Private Room,2/3/2024,FALSE,Unknown
B2231,U629,L281,Toronto,CAN,8/25/2023,8/27/2023,250.29,5,Entire Home,7/10/2023,FALSE,Canadian Dollar
B2232,U963,L333,Rome,ITA,6/12/2023,6/18/2023,73.31,1,Private Room,5/29/2023,TRUE,Unknown
B2233,U743,L278,New York,USA,9/24/2024,10/6/2024,280.15,1,Shared Room,8/20/2024,FALSE,US Dollar
B2234,U125,L266,Barcelona,ESP,10/11/2024,10/22/2024,139.53,2,Shared Room,8/22/2024,TRUE,Unknown
B2235,U404,L299,Rome,ITA,9/9/2023,9/21/2023,251.77,4,Private Room,7/21/2023,TRUE,Unknown
B2236,U381,L242,Paris,FRA,10/4/2024,10/5/2024,296.2,1,Entire Home,8/24/2024,FALSE,Unknown
B2237,U710,L262,San Francisco,USA,5/26/2023,5/31/2023,273.65,1,Entire Home,5/9/2023,FALSE,US Dollar
B2238,U964,L385,Berlin,DEU,2/5/2024,2/7/2024,248.86,4,Entire Home,1/4/2024,FALSE,Unknown
B2239,U740,L239,Berlin,DEU,12/4/2024,12/11/2024,272.43,4,Entire Home,11/9/2024,TRUE,Unknown
B2240,U405,L205,Paris,FRA,11/6/2024,11/16/2024,201.66,1,Entire Home,9/26/2024,FALSE,Unknown
B2241,U455,L447,Amsterdam,NLD,9/6/2024,9/15/2024,89.6,3,Entire Home,9/5/2024,TRUE,Unknown
B2242,U720,L215,Rome,ITA,1/24/2023,2/2/2023,240.24,2,Private Room,12/22/2022,TRUE,Unknown
B2243,U322,L215,Sydney,AUS,5/22/2023,5/26/2023,231.94,2,Private Room,5/16/2023,FALSE,Australian Dollar
B2244,U593,L302,San Francisco,USA,12/23/2023,1/4/2024,212.98,4,Shared Room,11/17/2023,FALSE,US Dollar
B2245,U546,L462,Toronto,CAN,7/17/2023,7/22/2023,99.47,3,Private Room,7/5/2023,TRUE,Canadian Dollar
B2246,U697,L500,Tokyo,JPN,6/19/2023,7/2/2023,288.44,4,Private Room,6/5/2023,FALSE,Yen
B2247,U533,L339,Sydney,AUS,9/29/2024,10/1/2024,145.76,2,Shared Room,8/21/2024,FALSE,Australian Dollar
B2248,U482,L232,Barcelona,ESP,6/21/2023,6/22/2023,113.27,4,Private Room,5/19/2023,FALSE,Unknown
B2249,U507,L215,San Francisco,USA,7/4/2023,7/17/2023,157.35,2,Private Room,6/13/2023,TRUE,US Dollar
B2250,U174,L310,Sydney,AUS,1/16/2024,1/19/2024,128.61,1,Private Room,11/27/2023,TRUE,Australian Dollar
B2251,U834,L368,Berlin,DEU,4/21/2024,5/1/2024,130.39,2,Shared Room,3/1/2024,TRUE,Unknown
B2252,U494,L345,Amsterdam,NLD,8/6/2023,8/15/2023,75.73,3,Shared Room,7/23/2023,TRUE,Unknown
B2253,U687,L415,Toronto,CAN,11/22/2023,12/6/2023,99.54,1,Private Room,11/1/2023,FALSE,Canadian Dollar
B2254,U147,L340,Toronto,CAN,5/3/2023,5/5/2023,92.78,3,Shared Room,4/4/2023,FALSE,Canadian Dollar
B2255,U342,L495,New York,USA,10/19/2023,10/20/2023,245.83,5,Entire Home,9/7/2023,FALSE,US Dollar
B2256,U391,L267,Toronto,CAN,2/7/2023,2/16/2023,181.88,3,Shared Room,12/10/2022,TRUE,Canadian Dollar
B2257,U171,L440,San Francisco,USA,3/1/2024,3/13/2024,118.67,3,Private Room,2/10/2024,TRUE,US Dollar
B2258,U669,L360,Barcelona,ESP,9/19/2024,9/20/2024,124.61,4,Private Room,8/24/2024,TRUE,Unknown
B2259,U963,L391,Amsterdam,NLD,4/16/2023,4/17/2023,61.96,1,Entire Home,4/1/2023,TRUE,Unknown
B2260,U430,L423,Berlin,DEU,6/24/2023,6/26/2023,231.03,3,Shared Room,6/11/2023,TRUE,Unknown
B2261,U804,L226,Tokyo,JPN,2/14/2023,2/16/2023,286.79,1,Private Room,2/10/2023,FALSE,Yen
B2262,U804,L394,Tokyo,JPN,12/16/2024,12/19/2024,84.44,4,Entire Home,10/17/2024,TRUE,Yen
B2263,U426,L275,Amsterdam,NLD,2/28/2024,3/10/2024,217.06,5,Shared Room,1/30/2024,TRUE,Unknown
B2264,U691,L444,Barcelona,ESP,10/15/2023,10/21/2023,232.72,2,Entire Home,8/26/2023,FALSE,Unknown
B2265,U884,L351,San Francisco,USA,12/28/2023,1/6/2024,268.22,2,Shared Room,11/4/2023,TRUE,US Dollar
B2266,U176,L453,New York,USA,8/6/2023,8/7/2023,104.03,4,Entire Home,6/24/2023,FALSE,US Dollar
B2267,U207,L374,Berlin,DEU,8/27/2024,9/9/2024,178.48,3,Private Room,7/24/2024,FALSE,Unknown
B2268,U771,L278,Rome,ITA,4/19/2023,4/22/2023,279.17,4,Private Room,4/4/2023,TRUE,Unknown
B2269,U898,L404,Berlin,DEU,3/12/2023,3/17/2023,91.05,3,Shared Room,2/12/2023,TRUE,Unknown
B2270,U250,L436,San Francisco,USA,4/23/2023,4/27/2023,273.52,2,Private Room,4/21/2023,TRUE,US Dollar
B2271,U587,L471,Barcelona,ESP,12/27/2023,1/1/2024,281.73,1,Private Room,12/19/2023,FALSE,Unknown
B2272,U317,L277,Toronto,CAN,5/29/2024,6/5/2024,133.43,4,Private Room,4/26/2024,FALSE,Canadian Dollar
B2273,U200,L225,Toronto,CAN,3/8/2024,3/12/2024,97.36,2,Shared Room,2/18/2024,FALSE,Canadian Dollar
B2274,U642,L452,Rome,ITA,3/19/2024,3/21/2024,62.47,2,Entire Home,2/4/2024,TRUE,Unknown
B2275,U217,L227,New York,USA,8/12/2024,8/17/2024,66.46,1,Private Room,7/27/2024,TRUE,US Dollar
B2276,U735,L407,Toronto,CAN,2/7/2024,2/9/2024,233.48,3,Private Room,1/23/2024,TRUE,Canadian Dollar
B2277,U275,L304,Sydney,AUS,10/14/2024,10/19/2024,199.08,1,Entire Home,8/29/2024,TRUE,Australian Dollar
B2278,U615,L444,Tokyo,JPN,12/5/2024,12/9/2024,128.78,1,Entire Home,11/24/2024,TRUE,Yen
B2279,U440,L433,Paris,FRA,1/14/2023,1/25/2023,156.98,1,Entire Home,12/14/2022,FALSE,Unknown
B2280,U178,L287,New York,USA,8/31/2024,9/6/2024,195.79,4,Entire Home,7/31/2024,FALSE,US Dollar
B2281,U212,L223,New York,USA,8/3/2024,8/14/2024,258.84,5,Shared Room,7/15/2024,TRUE,US Dollar
B2282,U873,L275,San Francisco,USA,4/13/2023,4/18/2023,234.05,4,Private Room,2/20/2023,FALSE,US Dollar
B2283,U658,L331,Barcelona,ESP,9/17/2023,9/23/2023,53.39,3,Private Room,8/18/2023,FALSE,Unknown
B2284,U630,L447,San Francisco,USA,10/4/2023,10/15/2023,232.05,1,Entire Home,8/31/2023,FALSE,US Dollar
B2285,U976,L312,Paris,FRA,1/1/2024,1/9/2024,111.09,4,Private Room,12/30/2023,TRUE,Unknown
B2286,U862,L245,Berlin,DEU,1/22/2024,2/2/2024,291.36,5,Private Room,1/15/2024,TRUE,Unknown
B2287,U371,L378,Sydney,AUS,2/5/2024,2/15/2024,286.32,3,Private Room,1/9/2024,TRUE,Australian Dollar
B2288,U142,L496,Rome,ITA,12/19/2024,12/25/2024,203.09,4,Private Room,10/26/2024,FALSE,Unknown
B2289,U395,L256,New York,USA,5/25/2024,6/5/2024,166.58,2,Shared Room,5/15/2024,FALSE,US Dollar
B2290,U738,L485,Paris,FRA,11/7/2023,11/15/2023,66.15,3,Entire Home,10/19/2023,FALSE,Unknown
B2291,U141,L311,Tokyo,JPN,8/30/2024,9/1/2024,172.09,1,Private Room,8/26/2024,FALSE,Yen
B2292,U776,L200,New York,USA,9/15/2023,9/18/2023,269.68,5,Shared Room,8/23/2023,TRUE,US Dollar
B2293,U188,L338,Paris,FRA,7/21/2023,7/28/2023,279.56,3,Entire Home,6/13/2023,TRUE,Unknown
B2294,U584,L381,Berlin,DEU,11/25/2024,12/6/2024,155.64,1,Private Room,10/31/2024,FALSE,Unknown
B2295,U711,L359,Paris,FRA,7/31/2024,8/7/2024,268.98,5,Entire Home,6/17/2024,TRUE,Unknown
B2296,U356,L269,Toronto,CAN,7/21/2024,7/25/2024,126.25,3,Shared Room,7/1/2024,FALSE,Canadian Dollar
B2297,U658,L293,Toronto,CAN,3/23/2024,3/25/2024,181.64,3,Shared Room,3/14/2024,FALSE,Canadian Dollar
B2298,U579,L381,Toronto,CAN,4/22/2024,4/29/2024,165.32,5,Entire Home,3/26/2024,FALSE,Canadian Dollar
B2299,U190,L271,Amsterdam,NLD,11/6/2023,11/19/2023,195.08,3,Entire Home,10/21/2023,FALSE,Unknown
B2300,U154,L401,Paris,FRA,2/17/2024,2/28/2024,165.7,5,Private Room,2/16/2024,TRUE,Unknown
B2301,U186,L228,Tokyo,JPN,10/27/2024,10/29/2024,198.58,3,Shared Room,10/5/2024,FALSE,Yen
B2302,U807,L369,New York,USA,5/5/2023,5/17/2023,218.6,1,Shared Room,3/28/2023,TRUE,US Dollar
B2303,U628,L273,Rome,ITA,5/22/2024,5/25/2024,273.76,2,Private Room,5/7/2024,FALSE,Unknown
B2304,U836,L203,Barcelona,ESP,9/30/2024,10/12/2024,78.68,1,Entire Home,9/17/2024,TRUE,Unknown
B2305,U632,L249,Berlin,DEU,7/29/2023,7/31/2023,56.16,5,Private Room,6/28/2023,FALSE,Unknown
B2306,U156,L262,Tokyo,JPN,2/19/2024,2/27/2024,255.07,5,Private Room,2/7/2024,FALSE,Yen
B2307,U979,L263,Toronto,CAN,5/30/2023,6/10/2023,96.2,2,Entire Home,5/28/2023,TRUE,Canadian Dollar
B2308,U587,L445,Tokyo,JPN,10/24/2023,11/4/2023,289.77,4,Private Room,10/17/2023,FALSE,Yen
B2309,U500,L397,San Francisco,USA,4/20/2024,4/27/2024,156.21,1,Private Room,2/27/2024,FALSE,US Dollar
B2310,U223,L488,Toronto,CAN,1/12/2023,1/22/2023,58.52,5,Private Room,12/23/2022,TRUE,Canadian Dollar
B2311,U463,L271,Barcelona,ESP,4/14/2024,4/19/2024,295.44,3,Shared Room,4/13/2024,TRUE,Unknown
B2312,U457,L468,Toronto,CAN,6/9/2024,6/11/2024,213.98,3,Shared Room,5/28/2024,FALSE,Canadian Dollar
B2313,U570,L271,Tokyo,JPN,11/5/2024,11/10/2024,148.48,4,Private Room,9/6/2024,FALSE,Yen
B2314,U720,L292,Amsterdam,NLD,12/26/2024,1/4/2025,214.73,3,Entire Home,11/6/2024,FALSE,Unknown
B2315,U702,L497,Sydney,AUS,8/21/2024,8/31/2024,150.94,1,Entire Home,6/28/2024,TRUE,Australian Dollar
B2316,U337,L249,San Francisco,USA,5/26/2024,6/6/2024,130.91,2,Shared Room,4/25/2024,TRUE,US Dollar
B2317,U207,L289,Toronto,CAN,3/6/2024,3/8/2024,202.98,1,Entire Home,3/2/2024,TRUE,Canadian Dollar
B2318,U552,L391,Amsterdam,NLD,10/8/2024,10/22/2024,280.89,3,Entire Home,10/6/2024,FALSE,Unknown
B2319,U486,L268,Amsterdam,NLD,7/23/2024,7/27/2024,113.12,4,Shared Room,7/10/2024,FALSE,Unknown
B2320,U330,L303,Paris,FRA,3/20/2024,4/3/2024,252.17,2,Entire Home,2/15/2024,TRUE,Unknown
B2321,U744,L249,Berlin,DEU,2/4/2023,2/17/2023,273.32,3,Private Room,1/26/2023,TRUE,Unknown
B2322,U448,L294,Rome,ITA,5/23/2024,5/27/2024,101.87,4,Shared Room,3/30/2024,FALSE,Unknown
B2323,U465,L486,Paris,FRA,3/10/2023,3/18/2023,206.37,1,Shared Room,2/10/2023,TRUE,Unknown
B2324,U230,L464,Tokyo,JPN,4/14/2023,4/16/2023,107.64,5,Shared Room,3/13/2023,FALSE,Yen
B2325,U123,L314,Tokyo,JPN,9/15/2023,9/22/2023,139.48,2,Private Room,7/31/2023,TRUE,Yen
B2326,U647,L494,Berlin,DEU,6/14/2024,6/24/2024,128.06,5,Entire Home,5/12/2024,TRUE,Unknown
B2327,U696,L441,Tokyo,JPN,10/30/2024,10/31/2024,134.51,3,Entire Home,10/27/2024,FALSE,Yen
B2328,U883,L230,Paris,FRA,7/29/2023,8/7/2023,233.47,1,Entire Home,6/6/2023,FALSE,Unknown
B2329,U174,L488,Amsterdam,NLD,12/20/2024,1/3/2025,251.87,3,Entire Home,11/1/2024,FALSE,Unknown
B2330,U712,L241,Rome,ITA,5/5/2024,5/8/2024,230.83,1,Entire Home,4/17/2024,FALSE,Unknown
B2331,U619,L315,Sydney,AUS,3/17/2024,3/25/2024,245.39,2,Entire Home,2/26/2024,TRUE,Australian Dollar
B2332,U126,L300,Rome,ITA,9/14/2024,9/28/2024,220.49,1,Shared Room,8/20/2024,FALSE,Unknown
B2333,U153,L398,Toronto,CAN,12/13/2024,12/16/2024,225.33,5,Entire Home,11/15/2024,TRUE,Canadian Dollar
B2334,U548,L260,Amsterdam,NLD,1/12/2024,1/18/2024,135.78,1,Entire Home,12/30/2023,TRUE,Unknown
B2335,U194,L205,Berlin,DEU,2/27/2024,3/10/2024,272.08,5,Shared Room,1/9/2024,TRUE,Unknown
B2336,U921,L207,Berlin,DEU,2/28/2023,3/2/2023,81.68,2,Private Room,2/24/2023,TRUE,Unknown
B2337,U421,L379,Amsterdam,NLD,11/1/2024,11/5/2024,82.43,4,Private Room,10/13/2024,TRUE,Unknown
B2338,U772,L239,San Francisco,USA,9/14/2023,9/23/2023,173.73,3,Entire Home,8/31/2023,FALSE,US Dollar
B2339,U830,L354,Sydney,AUS,7/18/2024,7/23/2024,213.41,5,Private Room,5/23/2024,FALSE,Australian Dollar
B2340,U814,L477,Rome,ITA,4/17/2023,4/18/2023,275.11,5,Private Room,3/25/2023,FALSE,Unknown
B2341,U180,L304,Paris,FRA,6/17/2024,6/21/2024,235.48,2,Entire Home,5/28/2024,FALSE,Unknown
B2342,U842,L272,New York,USA,8/29/2023,9/10/2023,212.48,4,Entire Home,7/31/2023,TRUE,US Dollar
B2343,U610,L217,Tokyo,JPN,10/12/2023,10/22/2023,125.1,1,Entire Home,9/17/2023,FALSE,Yen
B2344,U975,L396,Barcelona,ESP,1/20/2023,2/3/2023,146.17,1,Entire Home,12/26/2022,TRUE,Unknown
B2345,U488,L294,Toronto,CAN,6/29/2024,6/30/2024,126.29,5,Private Room,5/17/2024,TRUE,Canadian Dollar
B2346,U723,L372,Tokyo,JPN,8/28/2024,9/1/2024,56.84,5,Private Room,7/10/2024,FALSE,Yen
B2347,U901,L229,San Francisco,USA,7/20/2024,7/27/2024,283.12,3,Shared Room,6/3/2024,FALSE,US Dollar
B2348,U534,L493,Amsterdam,NLD,6/15/2024,6/20/2024,290.08,4,Shared Room,6/4/2024,TRUE,Unknown
B2349,U235,L207,Tokyo,JPN,11/29/2024,12/4/2024,299.7,5,Private Room,11/23/2024,FALSE,Yen
B2350,U684,L402,New York,USA,9/22/2024,9/27/2024,117.19,3,Shared Room,8/29/2024,TRUE,US Dollar
B2351,U227,L357,Amsterdam,NLD,11/7/2024,11/13/2024,116.13,2,Private Room,9/14/2024,FALSE,Unknown
B2352,U117,L425,New York,USA,4/22/2024,4/23/2024,170.05,5,Entire Home,3/30/2024,FALSE,US Dollar
B2353,U159,L496,San Francisco,USA,10/11/2023,10/21/2023,128.51,1,Private Room,9/5/2023,TRUE,US Dollar
B2354,U364,L341,Tokyo,JPN,5/21/2024,5/24/2024,207.58,2,Shared Room,5/6/2024,TRUE,Yen
B2355,U338,L258,New York,USA,7/8/2023,7/19/2023,265.14,5,Private Room,6/5/2023,TRUE,US Dollar
B2356,U666,L316,New York,USA,1/1/2025,1/6/2025,54.03,3,Shared Room,12/15/2024,TRUE,US Dollar
B2357,U714,L320,Sydney,AUS,4/22/2023,4/24/2023,160.95,5,Entire Home,3/20/2023,TRUE,Australian Dollar
B2358,U308,L366,Amsterdam,NLD,1/16/2024,1/30/2024,220.25,1,Shared Room,11/24/2023,FALSE,Unknown
B2359,U996,L344,Paris,FRA,1/26/2023,2/1/2023,247.04,3,Private Room,12/18/2022,FALSE,Unknown
B2360,U581,L350,Amsterdam,NLD,2/1/2023,2/4/2023,61.15,2,Shared Room,1/8/2023,TRUE,Unknown
B2361,U208,L308,Sydney,AUS,6/7/2024,6/19/2024,235.51,5,Shared Room,4/18/2024,FALSE,Australian Dollar
B2362,U320,L393,Amsterdam,NLD,2/3/2023,2/14/2023,87.52,1,Entire Home,12/18/2022,TRUE,Unknown
B2363,U678,L457,Amsterdam,NLD,10/7/2024,10/16/2024,154.52,1,Shared Room,8/21/2024,TRUE,Unknown
B2364,U721,L441,Rome,ITA,6/16/2024,6/24/2024,117.3,5,Private Room,5/26/2024,TRUE,Unknown
B2365,U436,L324,Sydney,AUS,8/25/2023,9/2/2023,237.05,1,Shared Room,8/4/2023,TRUE,Australian Dollar
B2366,U555,L409,Sydney,AUS,3/23/2023,3/29/2023,176.41,3,Shared Room,2/15/2023,FALSE,Australian Dollar
B2367,U719,L317,Barcelona,ESP,3/4/2024,3/8/2024,256.96,2,Shared Room,1/27/2024,TRUE,Unknown
B2368,U895,L408,Amsterdam,NLD,11/12/2024,11/15/2024,115.07,3,Private Room,10/4/2024,FALSE,Unknown
B2369,U220,L241,Toronto,CAN,3/7/2024,3/16/2024,194,2,Entire Home,2/26/2024,FALSE,Canadian Dollar
B2370,U115,L285,San Francisco,USA,3/4/2024,3/9/2024,188.64,4,Shared Room,1/15/2024,TRUE,US Dollar
B2371,U229,L217,Toronto,CAN,1/25/2023,2/6/2023,297.48,2,Shared Room,1/14/2023,FALSE,Canadian Dollar
B2372,U532,L381,Paris,FRA,2/16/2024,2/28/2024,110.36,3,Entire Home,1/11/2024,FALSE,Unknown
B2373,U944,L372,Amsterdam,NLD,9/15/2024,9/25/2024,298.53,1,Entire Home,9/8/2024,FALSE,Unknown
B2374,U559,L409,Barcelona,ESP,3/22/2024,3/27/2024,169.28,2,Shared Room,2/2/2024,TRUE,Unknown
B2375,U841,L460,San Francisco,USA,6/5/2023,6/6/2023,198.26,4,Private Room,4/28/2023,FALSE,US Dollar
B2376,U549,L290,Rome,ITA,8/25/2024,8/30/2024,74.22,3,Private Room,7/6/2024,FALSE,Unknown
B2377,U149,L488,Rome,ITA,6/21/2024,7/1/2024,261.02,4,Private Room,5/19/2024,FALSE,Unknown
B2378,U493,L363,Paris,FRA,5/27/2023,5/28/2023,286.26,2,Private Room,4/4/2023,FALSE,Unknown
B2379,U688,L360,San Francisco,USA,12/22/2023,12/27/2023,79.64,3,Private Room,12/11/2023,FALSE,US Dollar
B2380,U329,L286,Tokyo,JPN,9/23/2023,10/3/2023,76.53,2,Shared Room,8/5/2023,FALSE,Yen
B2381,U244,L249,Berlin,DEU,7/19/2024,8/2/2024,238.72,1,Shared Room,6/16/2024,TRUE,Unknown
B2382,U652,L475,Berlin,DEU,1/7/2023,1/15/2023,255.6,3,Entire Home,11/14/2022,FALSE,Unknown
B2383,U684,L418,Barcelona,ESP,6/17/2024,6/20/2024,163.46,1,Shared Room,4/24/2024,TRUE,Unknown
B2384,U555,L421,Barcelona,ESP,9/27/2023,9/29/2023,84.2,3,Shared Room,8/2/2023,TRUE,Unknown
B2385,U462,L240,Berlin,DEU,3/18/2023,3/24/2023,176.77,3,Private Room,3/7/2023,TRUE,Unknown
B2386,U823,L361,New York,USA,3/19/2024,3/21/2024,226.28,5,Private Room,1/19/2024,TRUE,US Dollar
B2387,U961,L485,New York,USA,10/11/2024,10/22/2024,111.48,5,Private Room,10/10/2024,TRUE,US Dollar
B2388,U789,L300,Tokyo,JPN,4/26/2024,4/29/2024,253.47,4,Private Room,3/25/2024,TRUE,Yen
B2389,U303,L245,Rome,ITA,8/8/2023,8/9/2023,66.82,5,Shared Room,7/11/2023,TRUE,Unknown
B2390,U827,L291,New York,USA,3/4/2024,3/16/2024,203.34,5,Entire Home,2/16/2024,FALSE,US Dollar
B2391,U595,L471,Paris,FRA,11/4/2023,11/18/2023,268.76,4,Private Room,10/20/2023,FALSE,Unknown
B2392,U712,L382,Rome,ITA,5/7/2024,5/12/2024,104.73,3,Private Room,4/30/2024,FALSE,Unknown
B2393,U433,L326,Toronto,CAN,4/29/2023,5/2/2023,289.08,1,Private Room,3/30/2023,FALSE,Canadian Dollar
B2394,U821,L265,Barcelona,ESP,5/15/2024,5/25/2024,221.81,1,Private Room,4/18/2024,FALSE,Unknown
B2395,U619,L310,Toronto,CAN,3/4/2023,3/13/2023,130.8,3,Private Room,1/13/2023,FALSE,Canadian Dollar
B2396,U928,L426,Toronto,CAN,2/13/2024,2/18/2024,63.66,4,Shared Room,12/16/2023,TRUE,Canadian Dollar
B2397,U447,L223,Tokyo,JPN,4/3/2024,4/10/2024,193.13,2,Shared Room,3/19/2024,TRUE,Yen
B2398,U898,L256,Amsterdam,NLD,9/17/2024,9/23/2024,201.24,1,Shared Room,9/8/2024,TRUE,Unknown
B2399,U921,L394,San Francisco,USA,12/22/2024,12/28/2024,138.18,5,Entire Home,10/24/2024,TRUE,US Dollar
B2400,U631,L307,Sydney,AUS,7/2/2024,7/6/2024,259.54,4,Shared Room,6/21/2024,TRUE,Australian Dollar
B2401,U397,L282,Sydney,AUS,12/6/2023,12/13/2023,188.24,2,Entire Home,11/22/2023,TRUE,Australian Dollar
B2402,U965,L210,Rome,ITA,4/15/2023,4/24/2023,247.84,1,Entire Home,3/20/2023,FALSE,Unknown
B2403,U408,L212,Berlin,DEU,10/8/2024,10/21/2024,111.83,3,Shared Room,8/24/2024,TRUE,Unknown
B2404,U932,L393,Toronto,CAN,5/15/2023,5/29/2023,269.16,1,Entire Home,3/28/2023,TRUE,Canadian Dollar
B2405,U616,L412,New York,USA,1/16/2023,1/28/2023,185.42,2,Entire Home,11/23/2022,FALSE,US Dollar
B2406,U298,L359,Sydney,AUS,3/11/2024,3/20/2024,55.86,3,Private Room,1/23/2024,TRUE,Australian Dollar
B2407,U202,L335,Amsterdam,NLD,4/27/2024,5/4/2024,157.38,2,Private Room,4/8/2024,FALSE,Unknown
B2408,U594,L345,Rome,ITA,6/2/2024,6/6/2024,54.3,4,Shared Room,5/8/2024,FALSE,Unknown
B2409,U481,L479,San Francisco,USA,4/8/2024,4/12/2024,293.8,4,Entire Home,3/2/2024,FALSE,US Dollar
B2410,U478,L444,Amsterdam,NLD,4/22/2023,5/3/2023,133.11,1,Entire Home,4/2/2023,TRUE,Unknown
B2411,U312,L450,Amsterdam,NLD,9/13/2023,9/15/2023,150.8,4,Shared Room,9/3/2023,TRUE,Unknown
B2412,U160,L452,Tokyo,JPN,2/26/2024,3/2/2024,134.47,2,Entire Home,1/9/2024,FALSE,Yen
B2413,U805,L489,Amsterdam,NLD,2/21/2024,3/6/2024,117.04,2,Shared Room,2/20/2024,FALSE,Unknown
B2414,U658,L455,Sydney,AUS,10/29/2024,11/2/2024,165.34,4,Shared Room,10/8/2024,TRUE,Australian Dollar
B2415,U207,L417,San Francisco,USA,1/20/2024,1/23/2024,53.41,5,Shared Room,12/2/2023,TRUE,US Dollar
